"index","date","Gdp","gGdp","ConSpending","gConSpending","GovSpending","gGovSpending","GrossFixedCapInv","gGrossFixedCapInv","Exports","gExports","Imports","gImports","M0","gM0","M1","gM1","M2","gM2","M3","gM3","Cpi","gCpi","CoreCPI","gCoreCPI","PPI","gPPI","ExpPrice","gExpPrice","ImpPrice","gImpPrice","ToT","gToT","UnempR","gUnempR","InduProdI","gInduProdI","GovDeficit","gGovDeficit","GovDebt","gGovDebt","TotExtDebt","gTotExtDebt","CurrentAcc","gCurrentAcc","CurrAccPercGDP","gCurrAccPercGDP","ForTradeBal","gForTradeBal","InterRes","gInterRes","IntRate","gIntRate","wAU","wCN","wEK","wJP","wNZ","wNW","wSD","wSW","wUK","u","rPPP","PPP","rOneN","OneN"
64,2001-10-01,0.18018463696177,-0.0138523471776298,-0.0337998456974025,-0.0100276682116487,0.046808994961131,-0.0149857793599116,0.0360492141241842,-0.0299291775540548,0.0355296712680918,-0.171137019146345,-0.0411991896676093,-0.00199734577956618,0.997459998753863,0.0559856483584809,0.0280973895207541,0.00772406980642306,0.244838367490508,-0.000415503196994751,0.34585491833756,0.00912799464376867,-0.0410656668705002,0.00487310400223463,-0.088659922917483,-0.03802904779248,-0.0900116871215379,0.12816805657382,-0.95101709371266,-0.0473709676675681,-0.984964505363823,-0.260194514390785,-0.998834499772883,0.00791928903527709,0.992570873615982,-0.0678031496509678,-0.535394824867627,0.00148003170100248,0.0177538781670467,0.0290055080843109,0.0624708565579358,0.0385989214564352,0.604995750701522,0.0231915360737242,0.514966976394699,-0.0170011150216298,0.187295474464417,-0.00640866303564362,-0.0599305734009491,0.0481122888975723,-0.0600894652364509,-0.0100492418423685,-0.639254712547433,0.0168186411306751,-0.111446373968246,-0.27773405988842,0.0560235432305029,0.172058626991393,0.0585381445890292,0.86482761272505,0.087614096887731,0.0718316564339095,0.08393705912186,-0.174047209456605,0.0947582735864291,3.64650764732111,0.0313584233266692,0.837103328692952
65,2002-01-01,0.582476930711279,0.0327639833265448,0.00641504084816626,-0.032850749772753,-0.00404784603717018,-0.00775734099450316,0.0263103319133037,0.0748671440211473,0.0357705485515919,-0.0198883321509108,0.0532089815134331,0.0269793275595424,0.889212776773245,-0.0214470747868802,-0.0344390216741464,-0.0105091591569237,0.156726934215984,-0.0543808569509563,0.349642504528048,-0.000133608917637043,-0.0215505848176603,-0.00436507209407764,-0.083899032332954,-0.0114386645114771,-0.0326616508884877,0.0456893681956903,-0.983999035487488,-0.00489379772658476,-0.99401870953132,-0.182558148507372,-0.995299023900131,0.0456225772464799,0.969838253668943,0.00726874501785135,-0.671241756845688,0.0590307958245483,0.000313853097906935,-0.00819869105934052,0.0179850917934421,0.0229687495543399,0.481581216740707,0.122663870896973,0.736322493984285,-0.00903717113229793,0.0321124911530998,-0.0464985558964198,0.0384421599839313,-0.0207529287687418,0.043458081117759,-0.0112681538047468,-0.776506137477703,-0.0415897662727078,0.589218637144911,-0.0888553516302551,0.0391990142369723,-0.132589751705527,1.00826688165266,-0.403935945936668,-0.136793631321052,0.0669828899955723,0.0559494205104162,-0.186172682566004,0.0764801179458184,3.92539298227856,-0.00439131048476603,0.83342734806883
66,2002-04-01,0.338065458977958,-0.0149580568029724,0.00298110539422032,-0.0235604052803965,0.303307866354098,-0.0587137169164526,0.00205620988781317,-0.0486113767219607,0.0449501367749316,0.100100510911314,0.0136167178662343,0.0150804112588022,0.973139815907372,0.0118528016657407,0.0116217186756014,0.00549708465172864,0.0685435991404874,0.00884173593218445,0.0822922109849441,-0.124146302597176,-0.0100125545921943,-0.109088973792952,-0.0109026913425823,0.00974740305842736,-0.106713343460834,-0.0012822442535111,-0.787358249851277,-0.0619288262023096,-0.98268871973738,-0.304508354434716,-0.997188136770059,0.0303960938131327,0.982933567043158,0.0532603831147348,-0.653195310318769,-0.0436163762555232,0.0529819267007976,0.00734468356874529,0.12643701689776,-0.00659008818268941,0.549325969239087,0.120772701275771,0.787722302474318,-0.0356165305141985,-0.00140643534070377,-0.0843322342542304,0.00136434834765126,-0.0625650295319199,-0.033310572266306,-0.0199976254491918,-0.58030943197557,-0.00109352843237301,-0.105093495152622,0.120083170664984,0.138415948233448,-0.244653551298026,0.104974941078725,0.781925792145446,-0.135990218142361,-0.0789004726695317,0.420952566358312,-0.238952580130977,0.0113630229956935,3.96999731300332,0.00507203907656565,0.837654524145714
67,2002-07-01,0.230060236885862,-0.0905316392200284,-0.0196858461716698,-0.00920976398282349,0.191360442986305,0.0236686813467373,0.00792296671187414,-0.0956214971314849,0.0748222163763704,-0.0022619127516538,-0.00276458781471753,-0.07562905585688,0.98577056227317,-0.000778174610849947,0.00535448669705716,-0.0259693821127627,0.0147569674892291,-0.0326933033179872,0.27602792362881,-0.030637473309393,0.00652755379754963,0.00241614278130492,0.00746545727296276,0.0732135189684485,-0.00376003024903174,-0.0119708151142204,-0.989515678506785,-0.0247902801035065,-0.987302908116431,-0.295695000052843,-0.998657770032078,-0.016364386232001,0.984845366850704,0.0471630803483626,-0.4921777815182,0.00972764293243634,0.0488914184900836,-0.00461012456640832,0.191715158419224,0.00127331770149181,0.675805381881746,0.0124366427995129,0.63355075177918,-0.129052352149724,0.0893633573837348,-0.069525779581167,0.0337673403903398,-0.00228130295697962,-0.349199764461656,-0.0848176875173222,-0.430832901919494,0.055391679923203,0.285561457993121,-0.200825111712848,0.0298442748372642,0.542187689132807,0.399412167014427,-0.286790893456764,-0.110988509824385,-0.0659310992839297,0.430933202533249,-0.18771032056555,0.0742688040308041,4.26484426544558,0.101726302422926,0.922866021594893
68,2002-10-01,0.388518795077269,-0.0100796923890291,0.0109562046207643,-0.0560605245254605,0.18970435912635,0.00379272702632583,0.0593339829136908,-0.0537255005069825,-0.0106758040392851,-0.0570640969915501,-0.0321066560466523,-0.0678158914356549,0.982233022426181,-0.0139316053820897,0.0198440032271096,0.0539068066249487,0.0485711762855501,-0.053382750307643,0.27028276355822,-0.0171698445730182,-0.00744071551826976,0.0306193247824521,-0.10053373885102,-0.031947614215013,-0.0348527147012615,-0.00168298563763327,-0.937461503472052,-0.0213526629682237,-0.98823958248991,-0.313347360579675,-0.988656985444911,-0.0665917894017219,0.970309525808575,-0.0639504548334307,-0.516243559190749,0.039712431603101,0.00417110083612184,0.0149241214478638,0.0126654349874568,-0.0417669849615739,0.528855911031149,-0.023754165933813,0.799124728558549,-0.0432496703534743,0.218001889054037,0.0100363475096177,-0.00826367314437551,0.049740727042047,-0.343394810911721,-0.0600903048211297,-0.269834408521346,0.0210823591270278,0.114076592063208,-0.148556636343304,0,-0.419095860805961,0.754201385417676,-0.29564766737066,0.558631884489738,0.185152184714988,0.246435172725439,-0.257765602769707,-0.00761826720011478,4.23235354226454,-0.0123621950076353,0.911457371870016
69,2003-01-01,0.40277519610894,-0.0718813132519981,0.0311128769411545,-0.00193373472617858,0.153458760806021,-0.0513958736417541,0.0445530700622185,-0.00537737836197455,0.0520111670837833,-0.010412193688845,-0.085579717419083,-0.0492558001951375,0.769639958409796,0.0249825522841646,0.0102482728596449,0.0965674592851497,0.012394047368702,-0.0769613451162702,0.207423828259129,0.0117845644033421,0.0704140416497153,-0.0428043199145939,0.0300950841553608,0.00471924971156218,-0.0455615398978646,0.00903030577963825,-0.498077816534552,-0.000726448124020285,-0.985906069464869,-0.30488959005312,-0.996934925253653,0.0141982810134192,0.912867214566364,0.00379056429764933,-0.359727415803341,-0.00752348219681541,0.063160444340401,-0.0694160868974574,0.0253107899849756,-0.0586810642640062,0.954468380816563,-0.000264097959148543,0.999056040719452,-0.0894241795310282,0.118829397546108,-0.0325574860231712,-0.0333465593501448,-0.0201570670497641,-0.345898900757569,-0.174109169501785,-0.457010089224176,0.0440351234137291,-0.330676654425252,0.358257923949683,0.160425801502923,-0.189680651570771,0.543884901211694,0.163248284173393,0.220925520167934,-0.0667220604030126,0.158460691033521,-0.189013641419115,0.0724121233006138,4.53882724881879,0.0449971989715369,0.952470400586125
70,2003-04-01,0.55364554447576,-0.091826280254147,-0.0159144711765408,-0.00606455059975161,0.294985780115369,-0.0671895035142454,-0.0432060259251681,-0.168272619698161,0.0121819927956857,0.00324951005481681,-0.107407412189745,-0.00802312518648576,0.491176795196983,0.0468078717934971,0.00483973990698565,-0.0294754036374448,0.0565117205323615,-0.0222241455059252,0.216101899049134,0.0468174153757985,-0.00823305973948138,-0.0333427286214699,0.00806976509316591,-0.0449298813642015,0.0462330250523175,-0.0173550308606869,-0.844500136679537,-0.00515597945744739,-0.997152279291414,-0.25574496452529,-0.995194621399527,-0.0568335200710428,0.950621519919017,-0.0182588769845741,-0.258825166276099,0.024273741118251,0.268260669926963,-0.0280651752677566,0.0417205197331741,0.028903783461587,0.62385612426692,0.294779725432659,0.880179635155379,-0.0205912720862831,-0.00723716629267114,0.0298987492298262,-0.0712468503912088,0.00323038949870791,-0.150725340538616,-0.147326330628728,-0.395948535940261,0.151739841272832,-0.118841839726473,0.656992325837475,0.0682209541109384,-0.25588776499171,0.398766978807811,-0.0473428937031982,0.315268191401371,-0.21983981100449,0.217269798528944,-0.19736145020457,0.0608877147746341,4.81518606775621,0.0263813904155921,0.977597894083283
71,2003-07-01,0.476782874991041,-0.0110911782908091,-0.117605812770102,-0.0528881871279839,0.456624918965766,0.0259114890195604,-0.0574756331012771,-0.02029122586073,0.206933120229636,0.0508271866865391,-0.512965861502881,0.00793926715532854,0.905446307005804,-0.0324379709185082,-0.0267835571161733,0.0828358395441811,0.105066063656605,-0.0313788764910315,0.298958182588978,-0.0194872168153845,-0.0303112470569673,-0.0503065484207452,0.0300983861199293,0.00729114083003608,-0.00545730428639518,0.0322826656637905,-0.288312729307648,-0.0330752347657159,-0.988832295719457,-0.077617966970446,-0.994816541297631,0.0117279726937385,0.884257003216535,-0.0652191850256109,-0.189896378140765,0.0195944999866101,0.779481920000986,0.0103324757991333,0.00801428454196445,0.0141319059265759,0.372333310563388,-0.000284835763765423,0.695980202752463,-0.0395794823689505,0.0327959107577157,0.0157178617446311,-0.118288648856269,0.014108501311247,-0.456021683074413,-0.0714506107161652,-0.144357781502503,-0.00265160485516139,0.55888347844016,-0.0824581469752476,0.0366189527491108,-0.097333835746371,0.301436504643579,0.0361123387176017,0.187172878843018,0.307985751537359,-0.219182221129536,-0.171657497002083,0.0985486842493708,5.28971631914948,0.061318689519256,1.03754291582525
72,2003-10-01,0.6969853248986,-0.00452714991994986,-0.0476421704885059,-0.0167081956913282,0.477621317299943,-0.00349982172534879,-0.0549996132744638,-0.0906168289119148,0.493800431409936,0.0388887464731978,-0.325030611852023,0.0203462739955048,0.99908269397574,-0.00246500785564255,-0.0482829520968175,2.41162338155271e-05,0.00663375915088788,-0.0502552506842232,0.119705814825925,0.0745044941506156,0.0158652964715368,-0.0520409667795827,-0.0190008561888777,-0.0447761651171614,-0.0338714389195078,0.025779749640956,-0.230324625395266,-0.0162244314376752,-0.999377634661803,-0.0952791922598453,-0.992874163644147,-0.0103291398114613,0.973962210999265,-0.0543047681053148,-0.196155973398966,-0.016639499112806,0.417699785633169,-0.00127072312777139,0.0489666149318087,-0.110330241528522,0.24947474136074,0.258063145062455,0.495385735009235,-0.0944369404925708,0.0620019832333749,-0.000391581116531814,0.00356870833847918,-0.0202927051825753,-0.490902583007951,-0.0291232651943098,-0.362249047170431,-0.00415027241747977,0.29205759151648,0.347026739673384,0.265681111443376,0.111251863719526,0.77188080113994,-0.572541880180637,-0.00442181156820909,-0.239335645046287,0.0416081750856159,-0.251533596158716,-0.00152774328332273,5.28163499057222,0.0189486712437019,1.05720297543846
73,2004-01-01,0.816412364909537,0.00700967114614872,-0.0143287113788533,0.004094650100543,0.120509427076483,0.025130175188309,-0.0502374491246443,-0.0142438916126927,0.511543551253236,0.0961626974026662,-0.298554694885232,0.0368038040285626,0.542381466002711,0.0191334240261595,0.0572762906754877,0.0212061501156788,-0.00935651537447512,0.0375313732050778,0.0192642782197966,-0.0129041720192185,-0.113926379870053,-0.0769896442095196,0.0573817475575349,-0.0197654891145516,0.0357125192018521,0.0443792222598597,-0.266862172721291,-0.0499503931279346,-0.996158548893588,-0.0961110793730622,-0.999514990389051,0.0349978013133948,0.906421545353185,0.0112970707356428,-0.0367173458027693,0.0468772411755452,0.763301947147838,-0.0156764850904973,0.00704228828731356,0.00601420457650938,0.000405139182293728,0.265030223686339,0.721941408697962,-0.0951497988214051,0.0436134362225203,-0.00982757010798863,-0.0242707845210419,0.0113050113847933,-0.96698037022296,0.0136485939133786,-0.492992543666511,-0.00555882791457744,0.411654378357238,-0.327959652882187,0.183435763952974,-0.242152453304387,0.567062143149899,-0.094010830125475,0.0363958735627837,-0.183172919250504,0.70557650526766,-0.151863670296622,0.132717288679835,5.98259926631751,0.0696079716214231,1.13079273015086
74,2004-04-01,0.857786908171298,0.00256381644953027,-0.101352504936061,-0.0215226067184363,0.11497097032493,-0.0520943131591014,-0.0262828568746042,-0.0868161224864911,0.335790848823322,0.0585571039277902,-0.341905916227436,0.0536262778615112,0.803994587688322,0.00270122690024041,-0.0640030312022858,-0.00457739728312075,-0.00150478440282461,0.00319571312083493,-0.0110177088075265,0.0268389660521598,-0.131821560738854,0.0227782988143645,-0.0023857665827388,0.00504142401925707,0.041845548718656,0.00916168753047593,-0.792882082717336,0.0464638472857417,-0.990586948179279,-0.0120157310394688,-0.994073566409314,0.00867628782808351,0.97202494630811,0.00506784872332035,-0.190899454375405,-0.00927667980815848,0.533253946709539,0.0294282767608002,-0.00984217356447754,0.0143682799215711,0.00715156546376983,0.168620441276578,0.676280989115044,-0.0179347259424224,-0.0126963765078676,0.00209483275174007,-0.100694696395641,-0.00397680874591202,-0.642020930881296,-0.125507058667939,-0.310166851988437,0.0287080870604992,0.242659548585923,-0.254161570998905,0.0991843040074267,-0.211912496146083,-0.00511881513722459,0.50033687846975,0.259607808351703,0.078888929844103,0.276517730256056,-0.286308706174509,-0.0333341782838564,5.78317423577322,-0.0163183683895261,1.11234003780806
75,2004-07-01,0.785770761471558,0.022200426629304,-0.0096774723882031,0.121561923042433,0.203579386302765,-0.00955218077341586,-0.00709423451814012,-0.0721260375735431,0.0237863187530783,0.0433038108493894,-0.256571828437011,-0.00620040742855422,0.893763020609356,0.00266254800534575,-0.21996553265931,0.0193138770119406,-0.0808377825685873,0.00550512738238192,0.0366851273628818,0.0514223004219308,-0.114081224208015,0.00595780238875405,0.0521862545339761,0.0246839330653472,-0.074687970767149,0.0050999907934276,-0.767026095249984,0.0381939628517594,-0.978159967492564,0.046121489989828,-0.992436948686569,-0.0186966794662155,0.8628409700148,-0.167259423169394,-0.295205032688282,0.0244149996912063,0.32838758973446,0.0299967203523866,0.00399381151539312,0.0165574245959871,0.0383908452182831,0.0905706168060571,0.442526996131872,-0.0813927495071122,0.036854512469913,-0.0103456173037019,-0.117277236758298,-0.00862996568215516,-0.690149926701762,0.0061873526681392,-0.733057649121583,0.0156027779776948,-0.0643662360461681,0.586741777829017,0.126168940326601,0.0827771925667692,0.287159959766913,-0.125489076078451,-0.340967585082909,0.244937098424542,0.200020906495888,-0.251520913422598,-0.00151515673481755,5.77441182038126,-0.00383956994295542,1.10806913043255
76,2004-10-01,0.869657073035101,-0.0217665655327927,-0.11580666689166,-0.0447870089882909,0.16101677100724,-0.0210061235027192,-0.0965047626061812,-0.0123892330718487,0.152909839665126,0.164859603175368,-0.100268087782987,0.140569821781901,0.737136053240792,0.0149360765846052,-0.324766050432598,-0.0187742305289935,-0.107251157064527,0.0437449323906897,0.00224522129816062,0.0399643201155375,-0.387648863101106,0.0119916426515324,-0.0272010259809708,0.0194237727874542,-0.0858713341828049,0.182141195463894,-0.634379526013881,-0.0191126062592121,-0.997391115009382,-0.0386096976923333,-0.997920020745884,0.0140306409863978,0.547873611527562,-0.168956469562968,-0.0317236685609504,-0.0106606741391333,0.491641248530988,0.0320674225071504,0.018616215785272,0.0267092064125113,0.52223153463217,0.0208503125207472,0.429285529242496,-0.00254042820085209,0.0101467790873426,0.0213629565051599,0.040475811947958,0.0321605503221673,-0.693774041167801,-0.0219892268823341,-0.210962794830082,0.015295196570637,0.354269566673966,0.489690632817427,0.0584712923396315,0.0472361589773644,0.30790194563423,0.0788224402655735,-0.0953555537232035,-0.197298189571355,-0.0314914376046331,-0.208332178290523,0.0466365900872044,6.04371069744309,0.0140823966006043,1.12367339938819
77,2005-01-01,0.655980547962468,-0.0168816098121664,-0.149657253445573,0.0159625855805009,0.0679711901470734,-0.0104498439221275,-0.0475708487207344,0.00309356580453541,0.323093825055166,0.0108915263561392,-0.261531381852553,0.0993422361501505,0.832063752122878,-0.00173285839536554,-0.576505411532236,0.00402450367456917,-0.0753264295988358,0.0151610434282213,0.0197179496140792,0.00458896651408361,-0.44076651387909,-0.0249715893246394,-0.00804659543922915,0.112272300510839,0.0245119085746662,0.116516014851899,-0.232069664767871,-0.0236874623401217,-0.987013021783475,-0.226695939882105,-0.993608939053256,0.0730243036242628,0.671374177832901,-0.364314003422039,-0.0284426235751889,0.0210193419792739,0.387338078399254,0.107553515101137,-0.0290781170364107,-0.0174300678553089,0.200513954985373,-0.000782613219101912,0.298278112022475,0.0376568992163594,0.125375889965202,0.042044435974165,-0.075628089846014,-0.0168784896819768,-0.869158664645959,0.00413764789523877,-0.231755860946481,0.0101670830527828,0.500073409025696,-0.0993026176461067,0.0724677784580751,0.0917659321444825,0.147696036814703,-0.32389347013086,-0.00274916988190202,0.516568916043852,0.144943845345892,-0.186691465746611,0.0757314995356293,6.50140997131998,0.0725184006165893,1.20516039712723
78,2005-04-01,0.944626211128996,-0.0321805424941153,-0.429316145223616,-0.0812586928903737,0.213309205200558,0.0409945847129273,-0.0259918938548741,-0.0827487123272756,0.0533002041095311,-0.0125399549362461,-0.135480944005144,0.0285458239463005,0.878442679433576,0.0444354550989411,-0.265132684416538,-0.0266235766506756,-0.0323102322959091,-0.0448721251856853,0.0265226897816316,0.0063475508104644,-0.811893233279942,0.0281629127746619,0.0126398684786024,0.00398883545317066,-0.0164851798172503,0.0447930092072237,-0.106829158888103,-0.0119691382131163,-0.993621411689029,-0.0105270803053554,-0.989891155621813,0.0323584379401738,0.151487106040294,-0.0341415849876032,-0.0800979458741301,0.00178235950181871,0.90712864847174,-0.0191189252238672,-0.0178872901989259,-0.0227310686264949,0.739862065302879,0.0520961297768793,0.483233321594019,0.00388947910896188,0.0275423068364063,0.0989608824815419,-0.0279640223867629,-0.0299305858194886,-0.729184936469289,-0.0524494555086958,-0.0384517161791387,-0.00872854197677991,-0.108374516768518,-0.255423310342991,0.136577307089521,-0.0400152845363712,-0.0991129699114338,0.261387916494375,0.323287650645101,0.584535517828927,0.169889081594985,-0.317455097742735,-0.0579706676447536,6.1245188946503,-0.0288459155435013,1.17039644209532
79,2005-07-01,0.990539979674014,-0.0055528407366697,-0.339387967530397,-0.00656699187325758,0.382773451266433,0.0189145487147198,-0.00231778540325636,-0.137541905317863,0.0433026238197291,-0.0117715970700443,-0.272418969285741,-0.00523415508484613,0.906297309630004,0.0015347517094241,-0.022115828455074,-0.0104160515759261,-0.0252060840354057,-0.0660134628999454,0.0915441572013517,-0.00877048543619035,-0.612798165942142,0.00537361693502228,0.0249751424569355,-0.0124966022931372,0.000126278779350397,0.141591338823524,-0.00351298979819209,-0.116176217133106,-0.993598047768699,-0.182168548964921,-0.992205558004273,0.0284320817339645,0.302558343534204,-0.453301418720002,-0.0344603129421436,0.038095764786814,0.273546773103571,0.0916727829068458,0.025342744267308,-0.0683042185314769,0.930434503081543,0.0812726003387991,0.295565595738854,0.0182305552515712,0.164143798938212,0.0277796659547232,-0.0431609980648132,0.0178273278230307,-0.496364662031115,0.0334789394371027,0.00334415704294266,0.015242030363067,-0.23416780329077,0.0480518509623809,-0.0942760962579069,0.0484871368200537,0.239878636009264,0.400974787113757,-0.211544297785713,0.534558628694079,0.217004376850278,-0.29656159616123,-0.0417997616686164,5.86851546451898,-0.0515201626706403,1.11009742700943
80,2005-10-01,0.971191381200012,0.00433917747390801,-0.846898832401978,-0.0271521723912455,0.377578856171358,-0.00136890244842684,-0.0850897943693888,-0.0478090747541659,-0.0305695086643661,-0.0138042171094777,-0.825299506329998,-0.00487785797113535,0.827793339087372,-0.00894179303732947,0.0248265572248508,-0.0318320892100663,-0.0910932693896596,-0.0270362901075533,0.0382067849983424,0.019657996974143,-0.241440504667155,-0.0292787216623072,0.0298462276277802,-0.0288695053292448,-0.00301905128429213,0.0899592600028961,-0.0161497449564551,0.0325195095847363,-0.994816925888194,-0.144224100359589,-0.997967629781761,-0.0104294489110561,0.718883517579093,-0.475979170323643,0.114479617410722,-0.0217058037021754,0.381759758381376,0.0135543214911383,-0.000397552505469158,0.00864375336904364,0.0987154719675998,0.00884254636681791,0.428432564721218,0.0490299700095229,0.0968146362529916,0.018003404986037,0.000545869350744314,0.0965457333979163,-0.248459944906266,-0.0490504834828689,-0.158739474370594,-0.0504079054338805,0.210877309361382,0.14885149416546,0.000327802290453483,-0.295762846346374,0.281602964464638,0.109495912926554,0.24511643014724,0.186658004361069,0.120423231119722,-0.227121143444874,0.024284523284028,6.01102956495977,0.00781545495262435,1.11877334344325
81,2006-01-01,0.923668260739301,-0.107520028065383,-0.980663357504471,0.0241662545471968,0.174767482452247,-0.0427670408836831,-0.0252871419045934,-0.0279330499209535,0.0211729840418482,-0.0327944069668532,-0.917757543513783,-0.0584896877374331,0.831478173073721,0.0213657759869392,0.00977440961315002,-0.0147964147306232,0.0219993104051367,-0.0234191620252736,0.0838943408735452,0.0208708790034794,-0.174096087766408,-0.0317111731537837,0.00496727083897518,-0.0672154244702612,-0.012500128837269,0.122065825298943,-0.0222211535846808,-0.0135094887359512,-0.998845018777336,-0.0431315078523699,-0.996736581067836,-0.0630799046622822,0.619886849535127,-0.615089370123476,0.0739840952331112,-0.00992810365842213,0.34093818847957,0.149496598647302,-0.0673454315084921,-0.0192296113030919,0.142384298310307,-0.153023311027127,0.402657851792692,0.0067218709435698,0.0578111423050313,-0.0373330195896248,0.00485313433943559,0.0333602431617377,-0.0876555656677037,0.0285355496382719,-0.202286965587089,0.0321114332768122,0.268317760948803,0.434867898521595,-0.149355260789534,0.11512642371576,-0.0559009942968083,0.109874241824014,-0.140283219402514,0.273632556925988,0.127442629107055,-0.266029186114257,-0.0154162114291815,5.91836226227929,-0.0176231707178209,1.0990570098172
82,2006-04-01,0.732957275180636,-0.024188107986036,-0.497939853034174,-0.0617101858444495,0.270919905706927,0.0436897833411331,-0.0182975256754263,-0.0187100222638905,0.00615909232177484,-0.108495832981095,-0.916728724393003,-0.0373171859486733,0.694747274328927,0.00925821166475963,-0.0153622678476575,0.0226700962791571,-0.0794075615908676,0.0425470454051665,0.190248745201263,0.00927230696269779,-0.611482409982343,0.00369740637368212,-0.0042677770192454,-0.022923488251636,0.00895320955396805,0.0817231514703064,-0.0431829117979808,-0.00724124756276694,-0.990830281350338,0.0186522544533383,-0.999501989567777,-0.0521367973364918,0.390463403254118,-0.158381594827084,0.168744629803483,-0.0481240296735322,0.382830198849598,0.142277123654496,-0.238580964072313,0.0470726283286477,0.0972294208176407,-0.100997401314393,0.347579463087427,-0.00418393572059096,0.0280933208292965,-0.0236293560088826,0.00131254948444085,0.498327872123727,-0.11286844855558,-0.0696176751700096,-0.191848992764126,0.275366149853184,0.12378538724072,0.487729587861198,-0.0125461995323472,0.139465287619869,-0.387607556624849,0.531158950004906,-0.0450136000322585,0.121706654319038,0.0394581232367672,-0.200721300225429,0.056420053898798,6.2522765801097,-0.00254225719568401,1.09626292422553
83,2006-07-01,0.998074285910429,-0.0627524447917233,-0.177098341058963,0.0198966480162681,0.927620645959131,-0.07050275441908,-0.0410683960760669,0.0369593423638464,0.0207043997711271,-0.0925159510635006,-0.397837129170542,-0.0495604226395608,0.97372855001274,-0.00881185376231937,0.00106615015228511,-0.0526050373455397,0.00349982257940392,0.0271162399964959,0.0522277763344102,0.0197990833778716,-0.178664521143983,-0.0425749077963685,0.0127821915469967,-0.00172745515389661,0.00374351764975185,-0.0666009327217701,-0.0802012466886495,0.00097856431363031,-0.989412820183239,-0.0443448215391949,-0.999974363421903,-0.0316049295239118,0.105501036823422,0.0457998058140216,0.302876073611599,-0.0186698462153202,0.792844628842644,0.0244439955933305,0.00460257033430132,-0.010401967335366,-0.00176370707908718,-0.0080718689994641,0.768184852523176,-0.043511097271726,0.102982356054331,-0.022470666867289,-0.027142645006354,0.263725474280327,-0.0197073468868023,-0.00888213886234726,-0.506252064335688,0.23129669089483,0.392855541361676,0.315600855091501,-0.011687915711816,-0.530074540059004,0.355865812954395,-0.00594061531956977,0.0906782387154489,0.228760522089451,0.209232725789481,-0.206096328264955,0.0494637415344531,6.56153757287016,0.0453780099847478,1.14600915414694
84,2006-10-01,0.994312105617144,-0.0441373826037802,-0.0126514536571977,-0.0472975334723334,0.895716365777777,-0.143595292102696,-0.374211473423329,0.0274192384987818,0.0689161414849094,-0.0381595152149535,-0.702973928803335,-0.0658963049843837,0.7313456113521,-0.00611536477971447,-0.0150539430795114,-0.0962290804811207,0.0172098580692692,-0.0102168843489499,0.110470532944389,0.00540433677200707,-0.348038512632664,0.008340705537042,0.0470333686569435,-0.156769070972233,0.0204716984408273,0.025872628486333,-0.0823072961316295,-0.0716897658746907,-0.99625600869523,-0.0165674678259669,-0.988976260617403,-0.0428691345717299,0.0542057982938848,0.011257364470624,-0.00163228698192901,-0.0197695511712491,0.108051096178666,0.143983598294169,-0.0295139664537492,-0.0398360865503542,0.0139454674930735,-0.155206710566511,0.865634659205086,-0.00115476135822942,0.301793847081833,0.0312907491839134,0.0204197252456563,0.0322743456333072,-0.0131212642730709,-0.0386503046356876,-0.737752829604881,0.09622101325823,-0.00556605216379896,0.0695918669793947,-0.0548076700931797,0.028473552621676,0.703834001727748,-0.0293691044650504,0.16325379239733,-0.0248965495388465,0.149571884427162,-0.19622170733031,0.0624248973973138,6.9711408826252,8.62122586559033e-05,1.14610795418456
85,2007-01-01,0.825148917484642,0.000226755895360392,0.0222673549223008,-0.0920762374135743,0.956682568312845,-0.055441656156007,0.00425183068958313,-0.0506507156011401,-0.0668725038126958,-0.116431427433592,-0.486150657800047,-0.0773212256264669,0.416808366028169,-0.0373552201549367,-0.077903921699169,-0.00436731039376961,-0.00501530376849334,-0.129118219673389,0.0190478567881822,0.0018295546126522,-0.462602446844551,-0.0740787753817382,-0.0337160497359669,0.0100462275105156,0.0404421847932202,0.0999213326363902,-0.201471743427731,-0.291617699330685,-0.991650397373948,-0.000360201933668231,-0.989375046253096,-0.0328961160040368,0.226611265216761,-0.165693879840444,0.695503050319272,-0.0528625378907741,0.0491189083214858,-0.00775011993365191,-0.189861567989776,-0.0670993425158513,-0.0292941069206783,-0.0187418837006569,0.878711925812551,-0.0508924384588053,0.157348919813566,-0.0706390716189403,0.0209073092839278,0.0374528120327653,-0.0104721875314813,-0.16060174003998,-0.294775867582929,0.059036165376665,0.473822588052629,-0.316739760946027,-0.184354796332046,-0.268088090505968,0.38665487315497,0.248418126791646,0.313758301781862,0.219178380499273,0.158316178002471,-0.159514039800551,0.118884541484293,7.79990177007851,0.0375275296890709,1.1891185544621
